0	10	2
1	5	2
2	5	2
3	6	2
4	9	2
5	9	2
6	7	2
7	8	2
8	4	2
9	8	2
10	8	3
11	10	4
12	7	3
13	6	3
14	12	3
15	6	2
16	7	2
17	56	3
18	16	3
19	19	3
20	19	3
21	19	3
22	19	3
23	19	3
24	11	3
25	19	3
26	19	3
27	19	3
28	19	3
29	19	3
30	19	3
31	19	3
32	19	3
33	19	3
34	19	3
35	19	3
36	19	3
37	19	3
38	19	3
39	19	3
40	100	2
41	19	3
42	77	2
43	50	4
44	19	3
45	19	3
46	19	3
47	19	3
48	19	3
49	19	3
50	19	3
51	19	3
52	19	3
53	19	3
54	19	3
55	19	3
56	19	3
57	19	3
58	19	3
59	19	3
60	19	3
61	19	3
62	19	3
63	19	3
64	21	3
65	19	3
66	19	3
67	19	2
68	21	3
69	19	3
70	19	3
71	21	3
72	19	2
73	19	3
74	19	3
75	19	2
76	21	3
77	19	3
78	19	2
79	21	3
80	19	3
81	19	3
82	21	3
83	19	3
84	19	3
85	21	3
86	19	3
87	20	3
88	20	3
89	21	3
90	20	3
91	20	3
92	21	3
93	20	3
94	20	3
95	21	3
96	20	3
97	20	3
98	21	3
99	20	3
100	20	3
101	20	3
102	20	3
103	21	3
104	20	3
105	20	3
106	21	3
107	20	3
108	20	3
109	21	3
110	20	3
111	20	3
112	21	3
113	20	3
114	20	3
115	20	3
116	20	3
117	21	3
118	20	3
119	20	3
120	21	3
121	20	3
122	20	3
123	21	3
124	20	3
125	20	3
126	20	3
127	21	3
128	20	3
129	20	3
130	21	3
131	20	3
132	20	3
133	21	3
134	20	3
135	20	3
136	21	3
137	20	3
138	20	3
139	20	3
140	20	2
141	21	3
142	20	2
143	20	3
144	21	3
145	20	3
146	20	3
147	20	3
148	21	3
149	20	3
150	21	3
151	20	2
152	20	3
153	20	3
154	20	2
155	21	3
156	20	3
157	20	3
158	21	3
159	20	3
160	20	3
161	21	3
162	20	3
163	20	3
164	21	3
165	20	3
166	20	3
167	21	3
168	21	2
169	21	3
170	21	3
171	21	3
172	21	3
173	21	3
174	21	3
175	21	3
176	21	3
177	21	3
178	22	3
179	22	2
180	22	3
181	21	2
182	22	2
183	22	2
184	21	3
185	22	2
186	22	3
187	21	3
188	22	2
189	22	3
190	21	3
191	22	2
192	22	3
193	22	3
194	21	2
195	22	3
196	22	3
197	21	2
198	22	3
199	23	3
200	21	3
201	23	3
202	23	3
203	21	3
204	23	3
205	23	3
206	23	3
207	23	3
208	21	3
209	23	3
210	23	3
211	21	3
212	23	3
213	23	3
214	21	2
215	23	3
216	23	3
217	21	3
218	23	3
219	23	3
220	23	3
221	21	3
222	23	3
223	23	3
224	21	3
225	23	2
226	23	3
227	21	3
228	23	3
229	21	3
230	23	3
231	23	3
232	23	3
233	23	3
234	22	3
235	23	3
236	23	3
237	22	3
238	24	3
239	24	3
240	22	3
241	24	3
242	24	3
243	24	3
244	22	3
245	24	3
246	24	3
247	22	3
248	24	3
249	24	3
250	22	3
251	24	3
252	24	3
253	22	3
254	24	3
255	24	2
256	24	3
257	24	2
258	22	3
259	24	3
260	24	3
261	22	3
262	24	3
263	24	3
264	22	3
265	24	3
266	24	3
267	22	3
268	24	3
269	24	3
270	25	3
271	22	3
272	25	3
273	25	3
274	25	3
275	22	3
276	25	2
277	22	3
278	25	3
279	25	2
280	22	3
281	25	2
282	25	3
283	25	3
284	25	3
285	22	3
286	25	3
287	25	3
288	22	3
289	25	3
290	25	3
291	22	3
292	25	3
293	26	3
294	26	3
295	22	3
296	26	2
297	26	3
298	22	3
299	26	3
300	26	3
301	22	3
302	26	3
303	26	3
304	22	3
305	26	3
306	26	3
307	26	3
308	22	3
309	27	3
310	27	2
311	22	3
312	27	3
313	27	3
314	22	3
315	27	3
316	27	3
317	27	3
318	27	3
319	28	3
320	27	3
321	27	3
322	28	3
323	27	3
324	29	3
325	28	3
326	29	3
327	29	2
328	29	3
329	28	3
330	29	3
331	29	3
332	28	3
333	29	3
334	29	3
335	29	3
336	28	3
337	29	3
338	29	3
339	30	3
340	28	3
341	30	3
342	30	3
343	28	3
344	30	3
345	30	3
346	28	3
347	28	3
348	28	3
349	28	3
350	28	3
351	28	3
352	28	3
353	28	3
354	28	3
355	28	3
356	28	3
357	28	3
358	28	3
359	28	3
360	28	3
361	28	3
362	28	3
363	28	3
364	28	3
365	20	2
366	28	3
367	28	3
368	28	3
369	28	3
370	28	3
371	28	3
372	28	3
373	28	3
374	28	3
375	28	3
376	28	3
377	28	3
378	28	3
379	28	3
380	28	3
381	28	3
382	28	3
383	28	3
384	28	3
385	28	3
386	28	3
387	28	3
388	28	3
389	28	3
390	28	3
391	28	3
392	28	3
393	28	3
394	28	3
395	28	3
396	28	3
397	28	3
398	28	3
399	28	3
400	28	3
401	28	3
402	28	3
403	28	3
404	28	3
405	28	3
406	28	3
407	28	3
408	28	3
409	28	3
410	28	3
411	28	3
412	28	3
413	28	3
414	28	3
415	28	3
416	28	3
417	28	3
418	28	3
419	28	3
420	28	3
421	28	3
422	28	3
423	28	3
424	28	3
425	28	3
426	28	3
427	28	3
428	28	3
429	28	3
430	28	3
431	28	3
432	28	3
433	28	3
434	28	3
435	28	3
436	28	3
437	28	3
438	28	3
439	28	3
440	28	3
441	28	3
442	28	3
443	28	3
444	28	3
445	28	3
446	28	3
447	28	3
448	28	3
449	28	3
450	28	3
451	19	3
452	28	3
453	28	3
454	28	3
455	28	3
456	28	3
457	28	3
458	28	3
459	28	3
460	28	3
461	28	3
462	28	3
463	28	3
464	28	3
465	28	3
466	28	3
467	28	3
468	28	3
469	28	3
470	28	3
471	28	3
472	28	3
473	28	3
474	28	3
475	28	3
476	28	3
477	28	3
478	28	3
479	28	3
480	28	3
481	28	3
482	28	3
483	28	3
484	28	3
485	28	3
486	28	3
487	28	3
488	28	3
489	28	3
490	28	3
491	28	3
492	28	3
493	28	3
494	28	3
495	28	3
496	28	3
497	28	3
498	28	3
499	28	3
500	28	3
501	28	3
502	28	3
503	28	3
504	28	3
505	28	3
506	28	3
507	28	3
508	28	3
509	28	3
510	28	3
511	28	3
512	28	3
513	28	3
514	28	3
515	28	3
516	28	3
517	28	3
518	28	3
519	28	3
520	28	3
521	28	3
522	28	3
523	28	3
524	28	3
525	28	3
526	28	3
527	28	3
528	28	3
529	28	3
530	19	3
531	28	3
532	28	3
533	28	3
534	28	3
535	28	3
536	28	3
537	28	3
538	19	3
539	28	3
540	28	3
541	28	3
542	28	3
543	28	2
544	28	2
545	28	3
546	28	2
547	28	3
548	28	3
549	28	3
550	28	3
551	28	3
552	28	3
553	21	3
554	21	3
555	28	3
556	20	3
557	28	3
558	20	3
559	20	3
560	28	3
561	20	2
562	20	2
563	28	3
564	20	3
565	20	3
566	20	3
567	28	3
568	20	3
569	20	3
570	19	3
571	28	3
572	19	3
573	19	3
574	28	3
575	19	3
576	28	3
577	19	3
578	19	2
579	19	2
580	19	2
581	28	3
582	19	2
583	19	2
584	28	3
585	19	3
586	19	3
587	28	3
588	19	3
589	20	3
590	20	2
591	28	3
592	20	2
593	20	3
594	28	3
595	20	3
596	20	3
597	28	3
598	21	3
599	21	3
600	28	3
601	21	3
602	21	3
603	21	3
604	21	3
605	28	3
606	21	3
607	21	2
608	28	3
609	21	3
610	21	3
611	28	3
612	21	3
613	21	3
614	28	3
615	21	3
616	21	3
617	21	3
618	28	3
619	21	2
620	21	3
621	28	3
622	21	3
623	21	3
624	28	3
625	21	3
626	21	3
627	21	3
628	21	3
629	28	3
630	22	3
631	22	3
632	28	3
633	22	3
634	22	3
635	28	3
636	22	3
637	22	3
638	28	3
639	22	3
640	22	3
641	22	3
642	28	3
643	22	3
644	22	3
645	22	3
646	28	3
647	22	3
648	22	3
649	28	2
650	22	3
651	22	3
652	22	3
653	28	3
654	22	3
655	22	3
656	22	2
657	28	3
658	22	3
659	28	3
660	22	3
661	22	3
662	28	3
663	22	3
664	22	3
665	22	2
666	28	3
667	22	3
668	22	3
669	28	3
670	22	3
671	22	2
672	28	3
673	22	3
674	22	2
675	28	3
676	22	3
677	22	3
678	22	3
679	22	3
680	28	3
681	22	3
682	22	3
683	28	3
684	23	3
685	28	3
686	23	3
687	23	3
688	28	3
689	23	3
690	23	3
691	23	3
692	23	3
693	28	3
694	23	3
695	23	3
696	28	3
697	23	3
698	23	3
699	28	3
700	23	3
701	23	3
702	23	3
703	28	3
704	23	3
705	23	3
706	28	3
707	23	3
708	23	3
709	28	3
710	23	3
711	23	3
712	28	3
713	23	3
714	23	3
715	23	3
716	28	3
717	23	3
718	23	3
719	28	3
720	23	3
721	23	3
722	28	2
723	23	3
724	28	3
725	23	3
726	23	3
727	23	3
728	23	3
729	19	3
730	23	3
731	23	2
732	24	3
733	23	3
734	23	3
735	24	3
736	23	3
737	23	3
738	23	3
739	25	3
740	23	3
741	24	3
742	25	3
743	24	3
744	24	3
745	25	3
746	24	3
747	24	3
748	25	3
749	24	2
750	24	2
751	24	3
752	25	3
753	24	3
754	24	3
755	24	3
756	25	2
757	24	3
758	25	3
759	24	3
760	24	3
761	25	3
762	24	2
763	24	3
764	24	2
765	24	3
766	25	3
767	24	3
768	24	3
769	25	3
770	24	3
771	24	3
772	25	3
773	24	3
774	24	3
775	24	3
776	25	3
777	24	3
778	24	3
779	25	3
780	25	2
781	25	3
782	25	3
783	25	3
784	25	3
785	25	3
786	25	3
787	25	3
788	25	3
789	26	3
790	26	3
791	26	3
792	26	2
793	45	3
794	35	3
795	26	3
796	30	3
797	26	3
798	26	3
799	26	3
800	26	3
801	26	3
802	26	3
803	26	3
804	26	3
805	27	3
806	27	3
807	27	3
808	27	3
809	27	2
810	27	3
811	27	3
812	27	3
813	27	3
814	27	3
815	27	3
816	27	3
817	28	3
818	28	3
819	28	3
820	28	3
821	28	3
822	28	3
823	28	3
824	29	3
825	29	3
826	29	2
827	29	2
828	30	3
829	13	3
830	9	3
831	61	2
832	103	2
833	85	2
834	40	3
835	24	3
836	24	3
837	24	3
838	40	3
839	24	3
840	40	3
841	40	3
842	24	3
843	40	3
