378	23	3
379	23	3
380	23	3
381	23	3
382	23	3
383	23	3
384	23	3
385	23	3
386	23	3
387	23	3
388	23	3
389	23	3
390	23	3
391	23	3
392	23	3
393	23	2
394	23	3
395	23	3
396	23	3
397	23	3
398	23	3
399	23	3
400	24	3
401	24	3
402	24	3
403	24	3
404	24	3
405	24	3
406	24	3
407	24	3
408	24	3
409	24	3
410	24	3
411	24	3
412	24	2
413	24	3
414	24	2
415	24	3
416	24	3
417	24	3
418	24	3
419	24	3
420	24	3
421	24	3
422	24	3
423	24	3
424	24	3
425	24	3
426	24	3
427	24	3
428	24	3
429	24	3
430	24	2
431	24	2
432	24	3
433	24	3
434	24	3
435	24	3
436	24	3
437	24	3
438	24	3
439	24	2
440	24	3
441	24	2
442	24	3
443	24	3
444	24	3
445	24	3
446	24	3
447	24	3
448	24	3
449	24	3
450	24	3
451	24	3
452	24	3
453	24	3
454	24	3
455	24	3
456	24	3
457	24	3
458	24	3
459	24	3
460	24	3
461	24	3
462	24	3
463	24	3
464	24	3
465	25	3
466	25	3
467	25	3
468	25	3
469	25	2
470	25	3
471	25	2
472	25	2
473	25	3
474	25	3
475	25	3
476	25	3
477	25	3
478	25	3
479	25	3
480	25	3
481	25	3
482	25	3
483	25	3
484	25	3
485	25	3
486	25	2
487	25	3
488	25	3
489	25	3
490	25	3
491	25	3
492	25	3
493	25	3
494	25	2
495	25	3
496	25	3
497	25	3
498	25	3
499	25	3
500	25	3
501	25	3
502	25	3
503	26	3
504	26	3
505	26	2
506	26	3
507	26	3
508	26	3
509	26	3
510	26	3
511	26	3
512	26	3
513	26	3
514	26	3
515	26	3
516	26	3
517	26	2
518	26	3
519	26	3
520	26	3
521	26	3
522	26	3
523	26	3
524	26	3
525	26	3
526	26	3
527	27	3
528	27	2
529	27	3
530	27	3
531	27	3
532	27	3
533	27	3
534	27	3
535	27	3
536	27	3
537	27	3
538	27	3
539	27	3
540	27	3
541	27	3
542	27	2
543	27	3
544	27	3
545	27	3
546	27	3
547	27	3
548	27	3
549	27	3
550	28	3
551	28	3
552	28	3
553	28	3
554	28	3
555	28	3
556	28	3
557	28	3
558	28	3
559	28	3
560	28	3
561	28	3
562	28	3
563	28	3
564	28	3
565	28	3
566	28	3
567	28	3
568	28	3
569	28	3
570	28	3
571	28	3
572	28	3
573	28	3
574	28	3
575	28	3
576	28	3
577	28	3
578	28	3
579	28	3
580	28	3
581	28	3
582	28	3
583	28	3
584	28	3
585	28	3
586	28	3
587	28	3
588	28	3
589	28	3
590	28	3
591	28	3
592	28	3
593	28	3
594	28	3
595	28	3
596	28	3
597	28	3
598	28	3
599	28	3
600	28	3
601	28	3
602	28	3
603	28	3
604	28	3
605	28	3
606	28	3
607	28	3
608	28	3
609	28	3
610	28	3
611	28	3
612	28	3
613	28	3
614	28	3
615	28	3
616	28	3
617	28	3
618	28	3
619	28	3
620	28	3
621	28	3
622	28	3
623	28	3
624	28	3
625	28	3
626	28	3
627	28	3
628	28	3
629	28	3
630	28	3
631	28	3
632	28	3
633	28	3
634	28	3
635	28	3
636	28	3
637	28	3
638	28	3
639	28	3
640	28	3
641	28	3
642	28	3
643	28	3
644	28	3
645	28	3
